Date,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,Calibration_Factor,Violation_1pct,Violation_5pct
2019-05-06,-0.023770820586540425,-0.014778686477582301,-0.0199485177004105,0.14052366348768452,0.008485728471478535,0.4344318,0.060386473429951695,False,True
2019-05-07,-0.023963207238785235,-0.01489829623214027,-0.0029624408040838,0.14181211642041155,0.008563533600266399,0.44243488,0.060386473429951695,False,False
2019-05-08,-0.027220657529538398,-0.01692350341369667,-0.0045788649962688,0.16101005050504258,0.009722829136777935,0.5703332,0.060386473429951695,False,False
2019-05-09,-0.027052721672330207,-0.016819095096239203,0.0004983756748163,0.16006071291288756,0.00966550198749321,0.5636275,0.060386473429951695,False,False
2019-05-10,-0.0271283537568439,-0.01686611673188719,-0.0351999298498114,0.16028074800742034,0.009678789130882872,0.5651782,0.060386473429951695,True,True
2019-05-13,-0.02687259857583227,-0.016663490084482983,0.0105596454797117,0.158671779584032,0.0095816292019343,0.55388814,0.060386473429951695,False,False
2019-05-14,-0.035015144747316575,-0.02171261985167266,0.013602238015912,0.20699737921046246,0.012499841739762227,0.94265413,0.060386473429951695,False,False
2019-05-15,-0.03430979345013713,-0.02127523697954516,0.0101954091268865,0.20323772913869745,0.012272809730597673,0.90872264,0.060386473429951695,False,False
2019-05-16,-0.03442848174140719,-0.02134883466899606,-0.0101381022693057,0.20387011239333913,0.01231099712520164,0.9143865,0.060386473429951695,False,False
2019-05-17,-0.03427359050404113,-0.021252787813283942,-0.0170671827339414,0.2031347403259047,0.012266590599390382,0.9078019,0.060386473429951695,False,False
2019-05-20,-0.03437403377221715,-0.021315071905333365,0.0100245516339873,0.20438766196528685,0.012342250118676743,0.91903496,0.060386473429951695,False,False
2019-05-21,-0.035256179385687106,-0.02186208356264092,-0.0040829337608084,0.2097884063873537,0.012668382028221842,0.96824586,0.060386473429951695,False,False
2019-05-22,-0.03491889017191944,-0.021652933135548426,-0.0153079420848178,0.2077579995177956,0.012545772917741282,0.9495945,0.060386473429951695,False,False
2019-05-23,-0.03433562079247203,-0.021291252314336536,-0.0009542135684316,0.20484094161967809,0.012369622078482977,0.92311585,0.060386473429951695,False,False
2019-05-24,-0.03495985766595852,-0.021678336761058622,-0.0030975363842374,0.20839948961724275,0.012584510242587124,0.95546764,0.060386473429951695,False,False
2019-05-28,-0.034380205955106324,-0.02131889922810169,-0.0084883547132705,0.20496787996703733,0.012377287437623029,0.9242603,0.060386473429951695,False,False
2019-05-29,-0.033883082019844225,-0.021010636529106546,0.0039468294787106,0.20217056255458252,0.012208367304020685,0.8992045999999999,0.060386473429951695,False,False
